222779	1271566
136026	919188
1459674	1281425
454166	458445
782964	55152
1247950	658011
833934	941411
363987	1068952
843195	1400313
93560	96689
1457416	349526
113432	113305
691084	705388
284508	3822
489407	1259245
792981	1168394
193707	365186
65005	1336448
1327340	1480911
710777	752110
1253777	124463
331163	330311
448824	459671
1241026	160883
521726	1370140
302755	834653
29450	834168
837446	438037
708256	288832
214180	223988
1414764	755600
308529	292721
462854	1397606
844105	865511
1360617	1451027
457830	1302235
493814	1315568
535483	440623
391725	391720
541318	182680
254067	886244
1303855	1275255
728355	717863
1242372	1240268
850004	1241871
1296739	329429
241679	1441371
1349864	1052777
516883	1385428
882679	196954
525337	1371953
488180	259264
378081	378082
490902	472525
365129	859203
1322652	875005
819510	660025
624202	610281
806067	761840
684770	1481862
11461	636831
1391121	1327919
915879	550320
364142	382009
941645	852666
535798	850513
88811	1264047
328006	1288833
113290	108168
169659	149431
1245179	658480
171970	1500891
95473	1406425
1473054	1472246
1267650	51676
668735	153249
605484	599170
154441	134296
1239480	768344
1230881	391714
155101	142738
1401718	1324981
82357	93056
770259	1403773
970851	1293306
1266319	365781
12147	135132
318287	317267
282805	1244272
1343040	378586
398236	398930
1435019	330846
860372	661027
1438702	1457932
302977	321351
303068	1461066
482943	743628
969952	411315
1439004	488383
1364315	1449469
1254542	593268
773067	715761
1263227	1406753
480761	483016
488832	487439
310908	1468610
358457	1498808
187135	1306071
753463	790994
1261168	1308828
135583	935079
344951	306562
741579	1416231
385710	859453
123620	1311608
856990	1470359
490962	478808
1358133	1414422
179375	757529
823355	923800
1244303	632248
763155	795764
1382139	1468223
44819	1409116
107136	108395
458919	455565
526085	521838
1428098	1294782
215703	851106
744466	74972
1318931	883067
708904	388594
1372632	1500518
723537	816610
605334	1275616
10527	1495078
1280155	865503
89955	89950
169510	748633
644663	643648
245691	1403248
1293888	752051
744816	123303
798778	282318
1242902	335820
549470	569276
68224	54210
643953	656184
150732	1460679
1310777	631233
869887	1257592
1348981	73304
666697	805519
304841	308017
1376711	519926
852702	726011
1346458	188068
659407	1340158
328973	1301623
885114	375279
1323127	132593
1326351	1246521
1283594	1238782
761849	761886
858467	298481
861328	1288878
26307	1243419
769194	13685
334794	1281466
156244	646232
948826	356380
400752	754436
779353	724502
92694	81604
48184	704747
145155	788274
739703	1502190
1359181	1267169
504310	507286
1481148	1442594
1462904	773302
1133899	1070920
309594	312553
504330	798488
599714	1422741
496621	511588
1295938	1315598
123335	99846
349653	357862
845088	1463340
1430579	1500677
624081	1236561
246528	1312449
600112	584902
865480	878231
872501	1296026
1383455	1416973
1248073	332561
754608	488717
358207	336593
71781	1359162
1419912	1424500
1352931	732005
336177	330766
73602	744855
1317938	1432031
372699	354982
1464504	216563
464811	1291303
1350681	1310145
128194	134481
1274698	158327
1308978	1370156
1351250	1383719
841722	624995
316200	1380741
1400331	1442019
645802	514889
1343883	745331
1253094	919577
869750	795838
416080	404508
939270	580854
69770	1084629
717123	65066
1306543	74986
1284229	1445395
687316	97500
1416350	1276118
1284457	649179
1283675	746680
306936	294808
217295	1234901
1337066	1275865
616778	674201
888543	305893
328617	333409
887437	67081
637276	1334361
1360041	84938
713063	721191
878319	685584
805764	52246
709063	704304
708038	1317815
1452057	85272
966864	1412047
663333	863706
916310	1244366
695494	705155
470004	454484
582419	582382
1498869	75702
1241939	1329901
433541	431551
142193	155495
132114	135139
1471128	636819
906656	570618
350291	816828
757264	889752
58447	58455
878232	1311543
833998	1322519
520895	521777
568599	1339966
878145	558692
714624	713596
1211741	236146
264426	263683
1211710	1395612
1274892	1449188
459538	451069
38191	58838
596130	1388354
588999	1255977
483993	740794
1389978	1236030
915206	526649
154886	1449668
478349	486375
817293	228544
758075	1315741
1275860	537550
1403539	1474292
71376	68286
907776	152109
703871	703872
479195	491699
1298621	338938
36551	43132
1487758	772977
675320	971656
1365634	717006
880501	632200
1250700	157905
1280552	626568
371515	170572
1272829	1403816
545939	559497
1357226	605109
761539	572170
1499314	145685
856967	1397550
811509	1390943
797704	164657
148783	166553
54422	54421
869906	662409
883729	513996
387730	1405270
707210	790481
1368273	1295198
521911	521913
1076398	574453
876845	876646
538194	538220
653318	650206
550810	542311
322518	722970
854588	687209
401380	1379113
1339136	135344
1401366	130732
1347836	382636
652528	1284948
648628	779536
873771	105483
369009	362481
198532	1380748
657602	1386529
302475	280206
1497626	114790
795769	752891
637586	66622
249426	631016
853210	227223
338507	329299
1499578	1349493
755896	732857
384361	1351825
198234	197997
842107	1464358
135348	679925
357493	752843
508693	493335
408656	557510
583994	432093
804664	442325
154002	152978
670423	669397
512258	741061
594865	619286
315126	323120
238528	237183
830780	1490560
136912	1447763
1329454	1483926
356325	1274370
378020	384795
707737	751741
706879	735116
526292	1330869
1323401	727143
1336308	1335467
1274912	1420393
590033	1238032
89827	1476916
700881	1386601
72381	1246447
82651	1288395
335396	338387
146890	1232933
1307544	1270145
708740	1258412
745710	968609
1297075	486126
1368394	1269916
1253570	374259
666848	747446
1258044	190931
1310244	668246
555450	771309
872968	863947
249334	1430843
1426482	1412092
621008	772315
532513	140144
1479252	615793
1462897	533001
1397909	699284
1445853	712117
737449	168966
88703	1414445
830928	744662
96758	812851
108153	109421
739798	715183
1488995	15608
588615	830981
87491	3715
1478381	1464813
866506	1436180
27465	505076
1245820	823336
490697	481069
726452	725472
1233904	716284
472860	1329924
409459	424699
909633	616019
673241	304201
941414	686913
132092	1429969
173846	173815
321482	335387
743989	624625
1438368	464421
1247466	433938
150368	131089
402420	406449
440478	837978
803245	701893
532775	542970
1238954	57803
1260758	338892
1322241	1364079
234988	215864
90906	64729
680957	1337912
565425	552313
382602	385827
429593	578753
1422386	167476
601239	602316
332974	1484034
1382248	772856
603805	1316803
233152	255470
1305044	244004
72203	78114
1360596	356414
1401129	884996
333632	310904
5269	53381
225643	219799
865118	223684
1290875	468178
1366430	429026
1486691	158465
720803	714582
536056	1399788
303449	1271872
1292104	658807
308335	1355146
75686	65313
309070	296690
1411253	174342
408916	1267544
141770	130935
1493287	478829
710917	117888
435926	1292020
1435632	696748
1397015	42452
913944	76042
1264510	708161
15771	18382
1472735	1343062
217867	1484124
677412	826711
761499	1469126
655147	1456210
257319	762580
242183	216128
24093	613917
387336	1284573
880530	107364
285817	1306799
21855	21988
104728	99128
499160	1353472
1394555	1289424
197598	1457352
1485600	353647
441689	1346649
306973	321286
1370087	15414
156264	170037
203891	758402
523938	969079
863733	768829
784351	1288996
440377	441410
1490867	235477
330844	923728
1418796	546861
374407	374469
742289	74972
1291660	280298
108370	113290
476333	861161
549814	1498328
1424573	222844
1239251	907602
1364103	1286237
1255600	838052
612585	131539
341659	452736
313486	343022
228438	240693
663385	659296
730797	745670
124375	1413698
1374976	971691
805844	803588
1232198	692653
248415	620614
196806	702566
1232818	1245820
420997	1254283
318118	849436
1110550	596931
1345125	304036
1469371	516800
91305	95416
803595	1433413
238902	1441315
151062	173821
917166	815136
1379357	936299
1403889	1373931
467143	762129
550824	824026
1268229	158569
296611	315457
532527	864799
457018	440700
885964	642048
787400	831138
470469	747272
91811	67793
1398255	1491959
1453401	1070122
563394	569592
192084	180431
1461735	655209
1354318	252903
183072	343712
705266	702094
1338367	1349828
1476206	822515
1257911	1447780
1238716	1204009
84268	84330
888256	535421
616996	1353700
92725	94920
428235	1445492
1464685	1354897
1303245	880877
883938	852277
305939	340834
714638	711578
345429	345428
1440302	1351848
1346700	144312
1287842	856384
297042	299979
298574	299551
50866	71255
1306041	913605
406986	785207
28420	1491867
120240	813376
250064	245441
195656	1374295
1407834	866393
852684	749394
1360213	945866
770369	1306810
654779	642402
824906	92595
1457380	1400993
726076	1368747
576670	458835
96783	82262
1424509	1260961
218727	225777
342411	1412092
689752	1360484
105077	105081
25781	1268578
539165	604957
1348826	1406850
1258467	1244464
702050	733270
716213	1319791
341330	1320888
1329277	658657
123971	1483747
578689	384084
224418	225537
851916	333106
871514	885033
1488310	137011
667954	682223
716903	1346199
747647	179684
1390105	613584
609863	612107
317665	337843
1454574	425196
120960	113759
559394	552367
1425984	102838
1434320	683315
735124	617824
1389051	1342403
1361579	1469254
1449726	767661
345146	1312488
1269249	671773
324837	319386
1350580	536812
1456725	736958
85984	1366979
616971	17569
826182	79497
1254263	42951
780478	1300351
711937	751136
1417187	1360515
341086	1417705
129728	1315710
257221	252891
654253	663182
827263	603804
1230126	1242676
164260	765173
785209	419030
130908	1323430
1277579	419175
89539	74740
1348441	1250902
1377680	331988
202593	202605
646990	674000
760640	483106
227069	211296
650114	801691
103002	1072270
598771	624768
561812	641350
179426	200973
343438	745799
517881	511619
448922	1426377
1371917	37325
1260385	654909
663802	646387
540164	803308
332588	496184
305968	1317847
1486863	113075
1404655	91777
1275519	1466190
1473124	1495027
1249308	1268127
151051	163727
212080	241172
244709	244700
127383	1380671
1428157	1420477
1328569	673652
1417381	1243576
1292940	147937
279915	1003967
744153	135913
749821	797868
71887	766863
1324736	559540
597117	430099
360834	805691
479711	508266
1418448	728274
812353	231489
873333	337222
352520	1472976
806678	355703
1393019	559439
390316	404136
98062	103644
439353	1362522
594234	1394630
25600	819749
1336404	1315237
366394	1317094
1255823	481411
1235304	739502
132865	153870
666769	647948
1345381	421778
1457582	788190
828321	1404013
1399314	1480451
630482	624548
490029	508863
423623	1439836
858236	479098
703218	703131
1465594	1325890
762044	1250469
528172	907057
150711	630831
653520	659308
1339894	1338751
835513	1351130
496516	1398009
1395329	737182
410287	429366
193082	1475776
1410233	1243253
1421382	1461992
109978	880281
1489587	1474169
46704	1407289
209448	640075
133616	134493
1329503	1390024
460164	696802
215074	772291
108099	94313
1293882	885338
750309	613541
698844	707239
604082	589412
83828	95309
1470304	457867
264242	91546
1343951	1396344
236991	224155
333104	333103
966843	1278341
1357123	25015
1345056	143963
1414189	155641
1483906	970575
866695	507275
678728	788786
1438454	1456785
820673	592450
1335138	1429026
1236441	377593
17761	30309
470897	447008
1322263	784046
851428	27622
1391321	1315148
713549	714572
765578	1460243
89882	88444
1486992	830956
1444249	787348
648404	1394605
909282	681962
103231	1322063
466709	470845
342222	1440904
1298558	600904
1365399	243347
1344721	312277
803183	773774
420187	420186
1269288	649045
89364	1443090
1329372	158755
155640	917373
598055	586788
1292277	900692
79103	720271
525449	517938
1247996	1384092
565806	562980
337856	322840
1280894	593553
1299106	755883
593954	1449981
277143	321563
319476	318423
805192	648926
1238678	232240
79472	1404474
1404098	1329653
1398756	708224
969435	87737
1241066	160135
711607	713522
74112	47882
69859	1318678
312904	311793
973935	464081
312015	314954
765222	226126
513631	524988
640160	1383932
610835	1243366
352089	357217
1325292	1421357
1475759	704948
1248371	1267053
442898	447028
1071791	297675
736406	1288222
1356227	1232924
394828	1470899
850671	246795
714769	733915
1501344	331400
1323813	1308331
1285965	1403510
1387462	886677
914290	873337
665372	1243009
87830	89916
1444770	203046
417523	1355586
1487897	519102
317186	1430959
168807	666194
391745	919348
1448365	1270146
193286	19658
1457719	1290708
256500	916391
1355737	882485
154788	157514
167028	694842
972994	656897
165196	1362888
177087	241168
663703	664762
362500	368985
835857	742422
65857	79841
1497657	1466370
500462	918999
1352591	599635
101688	1483689
626799	628432
1270663	1318652
461826	461827
411242	412007
125915	766955
1244802	1231413
306947	325658
1388634	1495637
857989	1262509
593851	596392
1498055	1279207
657811	689435
252143	1360520
973707	866716
535747	1439518
119929	121820
1382884	613575
1347514	309137
112726	654518
867052	574638
1502198	363010
748565	667246
624273	1320147
1456791	1319330
971268	840838
1280828	1362554
48766	644188
1430266	1369276
677304	1418374
1249097	514904
769236	58628
865042	1309002
420613	1296718
939163	1335747
1495921	884842
534100	702082
1341642	464081
689974	665090
562729	560223
273178	262158
259771	230248
1457322	253980
1348872	1372956
364390	819736
385832	385631
1362504	1376374
1458753	197045
1495529	1499612
969116	367285
1234355	351720
886918	867664
877675	1399214
1433144	1332275
1379631	1291881
482189	1434788
880861	61060
1352359	74017
1495177	1288727
297518	724871
296038	1417347
1444191	686686
323051	834549
802852	1366084
296676	1484187
475692	465087
629149	1416385
131387	119848
941510	397846
667012	677966
1476045	602751
640136	1422459
335209	1335949
635653	832927
1499115	1379455
73135	67954
824032	66678
1491213	1357033
373883	370464
192265	185764
294402	1327903
463840	462516
580686	572157
868679	686341
1461362	327563
860593	1469248
813550	1369320
132967	670661
248263	269111
26956	1329043
1253883	422939
624553	640242
333995	1308721
1451178	1464798
642689	83328
1400710	231693
825798	1491656
645773	1072251
744740	729777
322446	775209
513860	1350503
593362	593474
1269884	66401
1488188	1376287
810346	289585
1462253	437822
758301	654930
1423184	587153
688410	676569
1436732	1339585
1351465	397994
117530	1366678
1343569	1344580
531251	1377396
576612	1356723
1414239	556232
244709	1308130
269625	112578
90907	84285
197141	197023
230174	627271
726278	727225
1244431	504406
91279	934146
1394962	499218
670039	1335012
878868	1379019
766049	128733
1339371	1262542
528707	1300065
154590	151736
1299030	524031
626982	325304
211949	216877
615132	602439
690987	692724
339697	341604
729310	1367631
1335008	707350
1077330	158298
702669	604745
747655	188089
678302	406991
962801	609676
1291559	172988
1278666	1312749
390378	820929
940786	643042
711578	714638
581417	584305
757730	564106
1451523	1356531
1458708	184092
599950	616817
482348	641540
109386	100532
796670	428111
406611	398963
593977	588629
1383183	606353
1376854	694664
861344	182425
636376	1500575
1254283	420997
839463	179080
235387	918615
925915	326341
1326579	731616
556120	333305
131045	152523
826435	694200
492420	477495
224520	214524
1428942	618846
444890	453137
767336	122041
391505	370387
1352312	766141
346151	1272683
1427272	397545
506866	506879
1389452	846448
147394	1410940
755785	746833
1490986	1365188
1364367	1430978
404729	1237739
1405686	238170
717397	697421
1448412	659284
35151	1477418
1322451	1309969
762681	705246
1247017	333840
1420240	644954
716887	1499854
1245179	646044
40579	968772
1260626	867496
948791	1353932
1496914	901627
355067	868522
848904	311861
880794	857287
1403592	1445320
1241997	1429502
260156	260162
1334421	939984
1418638	704231
336645	328255
72700	71956
295255	1337696
714679	1233864
583819	26242
212923	179742
388759	824476
313136	319029
321669	324394
324367	1416375
1268127	1231785
80560	829158
1335238	320976
1480954	1497424
541469	711392
1344942	751983
552898	552239
566520	554358
681538	700988
1375256	334165
1351106	433854
534111	1246615
1298094	739614
49835	50864
77308	77309
335846	314400
250578	256423
379380	385822
1265852	1405801
845617	338163
660691	747441
1232444	228164
352952	568237
1375829	126071
395515	1443412
534936	1483847
330926	331954
487397	435004
106943	1382444
135771	144518
421234	1390699
650127	801691
913678	734556
1420175	44332
1421045	157905
872169	1237806
1386001	1415304
326298	302890
458548	1361390
1254825	1268347
405676	404730
717148	1288886
501633	500899
736130	729257
1378016	311659
613954	271702
1298416	1324760
426490	423697
525364	1410939
261059	1307461
489205	1325443
714419	714416
1117980	485127
442202	1279107
665550	171877
117001	127158
1418285	821099
1333224	1242849
124312	1445973
115770	1311608
328738	343267
1324760	725940
1269313	1294304
690511	696671
208606	192580
818373	886978
73883	767477
337288	337180
1291795	596500
857183	1383756
1309544	1280132
751368	828811
409459	1306503
1299580	631808
66613	841547
747120	417746
611928	861569
29381	967454
1488981	832685
873829	795424
655563	1469139
1276162	760453
1241066	175870
