Source,Target,Type,Id,Label,timeset,Weight
11346,33335,Undirected,84581,,,1
10340,30703,Undirected,83456,,,1
6202,39320,Undirected,78447,,,1
11042,36365,Undirected,84251,,,1
9235,38895,Undirected,82264,,,1
9235,29759,Undirected,82263,,,1
9235,26004,Undirected,82262,,,1
12862,38895,Undirected,86384,,,1
10691,38643,Undirected,83811,,,1
9194,32602,Undirected,82198,,,1
10901,28756,Undirected,84055,,,1
10901,26032,Undirected,84054,,,1
12304,31396,Undirected,85684,,,1
11520,31396,Undirected,84771,,,1
11346,31396,Undirected,84578,,,1
10897,31396,Undirected,84050,,,1
9697,31396,Undirected,82799,,,1
12671,32602,Undirected,86142,,,1
11346,32602,Undirected,84579,,,1
10691,32602,Undirected,83810,,,1
12844,26465,Undirected,86358,,,1
11346,26465,Undirected,84577,,,1
10509,26465,Undirected,83627,,,1
11531,35615,Undirected,84784,,,1
11531,31382,Undirected,84783,,,1
11805,38413,Undirected,85115,,,1
11346,38413,Undirected,84582,,,1
8161,38413,Undirected,80958,,,1
8161,32641,Undirected,80957,,,1
8161,27301,Undirected,80956,,,1
11346,32641,Undirected,84580,,,1
10911,32641,Undirected,84067,,,1
11531,26004,Undirected,84782,,,1
9998,26004,Undirected,83098,,,1
13931,29186,Undirected,87751,,,1
13560,29186,Undirected,87214,,,1
13424,29186,Undirected,87049,,,1
14608,36244,Undirected,88689,,,1
14608,30274,Undirected,88688,,,1
13917,30274,Undirected,87744,,,1
13917,35220,Undirected,87747,,,1
13917,32610,Undirected,87746,,,1
13917,32531,Undirected,87745,,,1
14608,37292,Undirected,88690,,,1
14478,39833,Undirected,88471,,,1
13917,39833,Undirected,87748,,,1
13560,39833,Undirected,87216,,,1
13560,39209,Undirected,87215,,,1
14608,39915,Undirected,88691,,,1
13725,39915,Undirected,87453,,,1
13725,36244,Undirected,87452,,,1
13725,30274,Undirected,87451,,,1
14873,35220,Undirected,89091,,,1
14747,32531,Undirected,88909,,,1
14747,31600,Undirected,88908,,,1
14747,32610,Undirected,88910,,,1
12098,31930,Undirected,85440,,,1
13015,27870,Undirected,86563,,,1
12121,27604,Undirected,85489,,,1
11708,27604,Undirected,85018,,,1
11200,27604,Undirected,84428,,,1
11184,27604,Undirected,84404,,,1
10504,35670,Undirected,83625,,,1
10504,32149,Undirected,83624,,,1
10504,31236,Undirected,83623,,,1
254,32072,Undirected,66141,,,1
13020,24291,Undirected,86572,,,1
12179,32072,Undirected,85541,,,1
11039,32072,Undirected,84246,,,1
10376,32072,Undirected,83490,,,1
10308,32072,Undirected,83419,,,1
7505,32072,Undirected,80259,,,1
13015,27311,Undirected,86562,,,1
12304,27311,Undirected,85683,,,1
12098,27311,Undirected,85437,,,1
11951,27311,Undirected,85250,,,1
11538,27311,Undirected,84789,,,1
11520,27311,Undirected,84770,,,1
11039,27311,Undirected,84242,,,1
10691,27311,Undirected,83809,,,1
10504,27311,Undirected,83622,,,1
8535,27311,Undirected,81377,,,1
12009,37354,Undirected,85327,,,1
12098,31236,Undirected,85439,,,1
11951,31236,Undirected,85252,,,1
10485,27604,Undirected,83612,,,1
12918,31190,Undirected,86457,,,1
12121,31190,Undirected,85490,,,1
12098,31190,Undirected,85438,,,1
11184,31190,Undirected,84405,,,1
11039,31190,Undirected,84245,,,1
10904,31190,Undirected,84060,,,1
12121,35965,Undirected,85491,,,1
13015,33065,Undirected,86564,,,1
11184,35965,Undirected,84406,,,1
13015,38857,Undirected,86565,,,1
13000,38857,Undirected,86543,,,1
8523,39372,Undirected,81366,,,1
12928,38411,Undirected,86464,,,1
