9	13249
9	12889
9	11835
9	10649
9	9522
9	6932
9	5410
2537	9522
2498	9522
2226	9522
2210	9522
1462	9522
733	9522
2498	11835
2226	11835
2219	11835
1824	11835
3387	12889
2498	12889
2226	12889
2210	12889
733	12889
2498	13249
2226	13249
2210	13249
733	13249
423	12296
423	11784
423	9834
423	5937
2210	5937
1315	5937
2210	9834
1315	9834
2210	12296
1315	12296
2366	11784
2210	11784
1768	11784
1604	11784
1315	11784
6052	9032
2392	9032
1462	9032
625	13064
625	12841
625	11343
625	10891
625	10587
625	10467
625	8507
625	8333
625	8261
625	7494
625	6580
625	5718
1782	5718
1604	5718
1315	5718
1604	7494
1315	7494
1249	8507
4270	10587
1249	12841
1249	13064
733	12756
733	11301
733	8661
2498	8661
2226	8661
2210	8661
1462	8661
2226	11301
2210	11301
2226	12756
2210	12756
856	12847
856	12596
856	11036
856	5760
1604	11036
1249	12929
1249	12919
1249	12248
1249	11218
1249	9816
1249	9724
1249	9226
1249	8427
1249	7515
1249	7449
1249	7387
1249	7297
1249	6670
1249	6556
1462	12749
1462	12674
1462	11442
1462	11261
1462	10822
1462	10680
1462	9509
1462	9283
1462	9234
1462	8262
1462	8209
1462	8116
1462	6797
1462	6527
1462	5842
2392	10680
2537	10822
2498	10822
2498	11442
1604	11442
1604	12479
1604	12204
1604	11840
1604	5720
1604	5034
1736	7014
2498	7014
2226	12825
2226	12476
2226	11574
2226	9701
2226	8321
2226	7812
2226	6903
2226	6893
2498	12476
2498	12267
2498	12258
2498	12256
2498	11608
2498	11126
2498	11079
2498	8319
2498	7051
2498	6919
2498	6365
2498	6079
2537	6365
2537	8319
2537	12256
2537	12258
3387	8089
4364	9761
4186	9761
4153	9761
4025	9761
1102	9761
4826	9235
4707	9235
4594	9235
4584	9235
4580	9235
4272	9235
4044	9235
3632	9235
3388	9235
3231	9235
3170	9235
2744	9235
1043	9235
1019	9235
971	9235
969	9235
758	9235
441	9235
115	9235
70	13232
70	13093
70	9584
70	9322
70	8616
70	8545
70	7258
70	7136
70	7134
70	7105
70	7098
70	7012
70	6170
70	5804
70	5665
374	70
1361	5665
1361	7134
3414	8545
2515	8545
2423	8545
1361	8616
4826	9322
4594	9322
4364	9322
4186	9322
4025	9322
3834	9322
3801	9322
3104	9322
2515	9322
1122	9322
1102	9322
2320	13232
4824	5940
4594	5940
4584	5940
4349	5940
4283	5940
4272	5940
4044	5940
3765	5940
3632	5940
3389	5940
3231	5940
3200	5940
3170	5940
3078	5940
2633	5940
758	5940
441	5940
4594	6806
4584	6806
4272	6806
4044	6806
3632	6806
3388	6806
3231	6806
3230	6806
1132	6806
441	6806
4594	7031
4584	7031
4349	7031
4283	7031
4272	7031
4185	7031
4044	7031
3765	7031
3762	7031
3632	7031
3389	7031
3388	7031
3231	7031
3230	7031
3170	7031
3078	7031
2633	7031
758	7031
441	7031
4826	7067
4824	7067
4594	7067
4498	7067
4283	7067
4272	7067
4044	7067
4017	7067
4015	7067
3624	7067
3406	7067
3388	7067
3230	7067
3200	7067
3170	7067
3078	7067
3029	7067
2677	7067
2634	7067
2590	7067
2144	7067
2114	7067
1132	7067
971	7067
969	7067
758	7067
441	7067
185	7067
4963	7092
4707	7092
4584	7092
4154	7092
4015	7092
3838	7092
3658	7092
3388	7092
3231	7092
3200	7092
3104	7092
3078	7092
2634	7092
2114	7092
1720	7092
1603	7092
971	7092
4826	7143
4594	7143
4584	7143
4498	7143
4349	7143
4272	7143
4185	7143
4017	7143
4015	7143
3765	7143
3406	7143
3388	7143
3231	7143
3200	7143
3170	7143
3029	7143
2634	7143
2590	7143
2144	7143
971	7143
441	7143
264	7143
4826	8754
4594	8754
4584	8754
4364	8754
4186	8754
4025	8754
3834	8754
3801	8754
3104	8754
1122	8754
1102	8754
4594	9434
4584	9434
4272	9434
4044	9434
3632	9434
3388	9434
3231	9434
3230	9434
3200	9434
2792	9434
969	9434
441	9434
4699	9449
4594	9449
4584	9449
4498	9449
4349	9449
4283	9449
4272	9449
4262	9449
4190	9449
4185	9449
4017	9449
4015	9449
4013	9449
3805	9449
3765	9449
3628	9449
3624	9449
3406	9449
3389	9449
3200	9449
3170	9449
3104	9449
3078	9449
3029	9449
2887	9449
2634	9449
2633	9449
2590	9449
2144	9449
2114	9449
1360	9449
1019	9449
971	9449
969	9449
758	9449
441	9449
345	9449
264	9449
185	9449
4594	9461
4584	9461
4272	9461
4025	9461
3632	9461
3406	9461
3388	9461
3231	9461
3230	9461
3200	9461
3104	9461
969	9461
441	9461
4824	9857
4594	9857
4584	9857
4492	9857
4349	9857
4272	9857
4044	9857
4015	9857
3632	9857
3231	9857
3230	9857
3200	9857
3170	9857
3029	9857
2634	9857
2069	9857
969	9857
441	9857
264	9857
4826	10444
4723	10444
4700	10444
4594	10444
4364	10444
4025	10444
3834	10444
3801	10444
3758	10444
3653	10444
3104	10444
1122	10444
969	10444
862	10444
441	10444
4886	10451
4824	10451
4594	10451
4584	10451
4492	10451
4284	10451
4272	10451
4155	10451
4044	10451
3762	10451
3632	10451
3388	10451
3231	10451
3200	10451
441	10451
4594	11118
4584	11118
4272	11118
4044	11118
3632	11118
3231	11118
441	11118
4886	11498
4594	11498
4584	11498
4492	11498
4284	11498
4272	11498
4155	11498
4044	11498
3762	11498
3632	11498
3231	11498
3230	11498
2069	11498
441	11498
4824	11817
4594	11817
4584	11817
4272	11817
4044	11817
3762	11817
3632	11817
3388	11817
3231	11817
3230	11817
3200	11817
969	11817
561	11817
441	11817
4826	12019
969	12019
441	12019
4584	12263
4272	12263
3406	12263
3104	12263
441	12263
4886	12330
4826	12330
4594	12330
4492	12330
4284	12330
4272	12330
4155	12330
3762	12330
3632	12330
3388	12330
3231	12330
3230	12330
3200	12330
2069	12330
969	12330
441	12330
4832	12477
4826	12477
4594	12477
4186	12477
4025	12477
3834	12477
3801	12477
3104	12477
1122	12477
4963	8462
4703	8462
4699	8462
4498	8462
4349	8462
4283	8462
4265	8462
4262	8462
4154	8462
4017	8462
4015	8462
3838	8462
3805	8462
3765	8462
3624	8462
3406	8462
3170	8462
3078	8462
3029	8462
2634	8462
2633	8462
2590	8462
2144	8462
2114	8462
1121	8462
1019	8462
971	8462
965	8462
758	8462
264	8462
185	8462
185	12224
185	11435
185	10889
185	10253
185	10010
185	9881
185	9586
185	9487
185	8703
4498	8703
4283	8703
4017	8703
4015	8703
3624	8703
3170	8703
3078	8703
3029	8703
2887	8703
2634	8703
1360	8703
971	8703
758	8703
345	8703
4498	9487
4283	9487
4017	9487
4015	9487
4013	9487
3624	9487
3406	9487
3170	9487
3078	9487
3029	9487
2887	9487
2634	9487
2590	9487
2144	9487
1360	9487
971	9487
758	9487
345	9487
264	9487
4699	9881
4498	9881
4349	9881
4283	9881
4262	9881
4017	9881
4016	9881
4015	9881
3765	9881
3624	9881
3393	9881
3389	9881
3170	9881
3148	9881
3114	9881
3078	9881
3029	9881
2887	9881
2677	9881
2634	9881
2633	9881
2590	9881
2114	9881
1360	9881
1019	9881
971	9881
758	9881
345	9881
4498	10010
4283	10010
4265	10010
4017	10010
4015	10010
3805	10010
3624	10010
3406	10010
3170	10010
3114	10010
3078	10010
3029	10010
2634	10010
2114	10010
1867	10010
1486	10010
1360	10010
1121	10010
971	10010
965	10010
758	10010
408	10010
4498	10253
4283	10253
4017	10253
4015	10253
3624	10253
3389	10253
3170	10253
3078	10253
3029	10253
2634	10253
2633	10253
1043	10253
971	10253
758	10253
4265	10889
4017	10889
4016	10889
3029	10889
11383	12224
4498	12224
4283	12224
4017	12224
4015	12224
3624	12224
3406	12224
3170	12224
3078	12224
3029	12224
2677	12224
