Source,Target,Type,Id,Label,timeset,Weight
1122,2744,Undirected,3335,,,1
2634,13130,Undirected,7326,,,1
2634,13036,Undirected,7325,,,1
2634,12906,Undirected,7324,,,1
2634,12224,Undirected,7322,,,1
2634,11966,Undirected,7321,,,1
2634,11435,Undirected,7320,,,1
2634,11331,Undirected,7319,,,1
2634,11221,Undirected,7318,,,1
2634,11142,Undirected,7317,,,1
2634,10253,Undirected,7316,,,1
2634,10010,Undirected,7315,,,1
2634,9881,Undirected,7314,,,1
2634,9835,Undirected,7312,,,1
2634,9833,Undirected,7311,,,1
2634,9768,Undirected,7310,,,1
2634,9585,Undirected,7309,,,1
2634,9507,Undirected,7308,,,1
2634,9487,Undirected,7307,,,1
2634,8919,Undirected,7304,,,1
2634,8703,Undirected,7303,,,1
2634,8621,Undirected,7302,,,1
2634,8382,Undirected,7300,,,1
2634,5854,Undirected,7295,,,1
2634,5741,Undirected,7294,,,1
2634,5145,Undirected,7293,,,1
2634,4963,Undirected,7292,,,1
2634,4498,Undirected,7291,,,1
2634,4349,Undirected,7290,,,1
2634,4283,Undirected,7289,,,1
2634,4154,Undirected,7288,,,1
2634,4017,Undirected,7287,,,1
2634,4015,Undirected,7286,,,1
2634,4013,Undirected,7285,,,1
2634,3838,Undirected,7284,,,1
2634,3765,Undirected,7283,,,1
2634,3624,Undirected,7282,,,1
2634,3170,Undirected,7281,,,1
2634,3078,Undirected,7280,,,1
2634,3029,Undirected,7279,,,1
2634,2887,Undirected,7278,,,1
2633,2634,Undirected,7223,,,1
2590,2634,Undirected,7067,,,1
2114,2634,Undirected,5779,,,1
1360,2634,Undirected,3917,,,1
345,2634,Undirected,1092,,,1
4726,12133,Undirected,13639,,,1
4699,12133,Undirected,13555,,,1
4616,12133,Undirected,13383,,,1
1867,12133,Undirected,5171,,,1
1591,12133,Undirected,4518,,,1
965,12133,Undirected,2729,,,1
4185,12497,Undirected,12066,,,1
4185,11823,Undirected,12065,,,1
4185,10872,Undirected,12064,,,1
4185,9480,Undirected,12063,,,1
4185,9449,Undirected,12062,,,1
4185,8384,Undirected,12061,,,1
4185,7143,Undirected,12060,,,1
4185,7031,Undirected,12059,,,1
4185,6085,Undirected,12058,,,1
4185,4594,Undirected,12057,,,1
4185,4450,Undirected,12056,,,1
3762,4185,Undirected,10672,,,1
3632,4185,Undirected,10338,,,1
3527,4185,Undirected,9926,,,1
3388,4185,Undirected,9472,,,1
3230,4185,Undirected,9052,,,1
