20	33879
20	885354
24	1285195
25	761793
39	763496
75	836217
75	1502269
75	1241285
197	31178
213	1343235
215	1267551
220	5941
252	240007
252	38974
252	46178
252	1345385
252	808129
257	397429
257	408753
257	376531
257	397877
257	1363928
273	1471946
273	866758
273	1311273
273	243536
273	1485927
283	693818
283	180901
288	27781
322	25482
347	43991
384	834496
384	762389
424	394922
424	404867
445	769523
445	12443
512	828992
512	7637
614	1342600
617	1317779
619	1447601
656	41660
656	705055
658	550834
658	31927
660	15270
682	667248
691	1450921
696	607421
696	632245
696	809882
696	1382501
696	1317199
696	1388770
696	763305
696	38460
696	196219
696	862753
696	1344441
696	918234
696	194695
696	1392799
696	585027
696	233868
707	1491294
749	29721
749	1276631
755	1225177
816	5786
826	42992
866	1488889
888	17640
890	619228
890	1453896
908	18429
911	28270
920	671063
943	1485411
943	503075
943	524456
943	16150
943	140593
943	842895
943	731386
943	741867
943	500007
943	499492
943	489352
976	525728
976	237018
976	1415389
976	392960
976	343865
976	1474216
980	580453
1002	266239
1008	808466
1010	426941
1010	130110
1019	221297
1019	659583
1019	780862
1019	23936
1019	15246
1019	191883
1019	1481507
1019	1239715
1053	525728
1053	237018
1053	343865
1127	1439749
1127	1256719
1165	237018
1165	343865
1165	525728
1178	1274703
1187	224544
1212	235289
1215	1305886
1215	1350565
1240	41490
1240	48320
1240	58970
1261	1305311
1281	49416
1288	1400533
1288	215381
1293	915519
1295	481616
1295	1262039
1295	884779
1295	880773
1295	1457010
1295	10779
1295	1433769
1295	588422
1298	218532
1312	115804
1386	1287374
1386	763567
1386	864461
1386	655394
1386	2793
1386	909804
1397	1229366
1453	625423
1457	867551
1457	14416
1501	1331591
1501	38095
1501	858426
1501	43069
1501	492312
1501	42977
1501	1407807
1501	40168
1501	830593
1501	1285129
1501	31289
1501	427113
1501	37920
1501	1400857
1501	213960
1501	503619
1501	1378760
1501	5233
1501	1419032
1501	867591
1501	831367
1501	1070548
1501	31676
1501	34821
1501	763322
1501	717002
1501	1361030
1501	829254
1501	11484
1501	496108
1501	190963
1501	31678
1501	1071332
1501	809979
1514	3547
1514	119630
